21030,147,146.19
21049,153,146.87
21067,145,146.68
21087,145,146.51
21105,145,146.36
21124,147,146.43
21143,146,146.38
21161,148,146.54
21180,148,146.69
21198,151,147.12
21218,146,147.01
21236,149,147.21
21255,146,147.09
21273,151,147.48
21293,145,147.23
21311,149,147.41
21329,147,147.37
21349,150,147.63
21367,147,147.57
21386,147,147.51
21404,146,147.36
21424,150,147.62
21442,149,147.76
21460,147,147.68
21480,146,147.52
21498,152,147.96
21517,148,147.97
21535,146,147.77
21555,145,147.49
21573,144,147.14
21592,149,147.33
21611,147,147.30
21629,147,147.27
21648,152,147.74
21666,148,147.77
21686,147,147.69
21704,148,147.72
21723,150,147.95
21742,149,148.05
21761,148,148.05
21779,148,148.04
21797,145,147.74
21817,147,147.67
21835,146,147.50
21854,148,147.55
21872,144,147.19
21892,148,147.27
21910,149,147.45
21928,148,147.50
21948,145,147.25
21966,147,147.23
21985,147,147.20
22003,147,147.18
22023,149,147.37
22041,150,147.63
22060,148,147.67
22079,147,147.60
22097,145,147.34
22116,146,147.21
22134,147,147.18
22154,145,146.97
22172,149,147.17
22191,147,147.15
22210,149,147.34
22228,150,147.60
22247,152,148.04
22265,146,147.84
22285,148,147.86
22303,147,147.77
22322,147,147.69
22341,147,147.62
22360,149,147.76
22378,148,147.78
22396,148,147.81
22416,146,147.63
22434,147,147.56
22453,148,147.61
22471,148,147.65
22491,148,147.68
22509,148,147.71
22528,148,147.74
22547,152,148.17
22565,148,148.15
22584,146,147.94
22602,148,147.94
22622,149,148.05
22640,148,148.04
22659,148,148.04
22678,148,148.04
22696,144,147.63
22715,150,147.87
22733,147,147.78
22753,148,147.80
22771,145,147.52
22790,150,147.77
22809,147,147.69
22828,149,147.82
22846,150,148.04
22864,147,147.94
22884,147,147.84
22902,148,147.86
22921,147,147.77
22940,146,147.60
22959,148,147.64
22977,148,147.67
22995,144,147.31
23015,148,147.38
23033,147,147.34
23052,148,147.40
23070,150,147.66
23090,150,147.90
23108,146,147.71
23127,148,147.74
23146,153,148.26
